tweet_text,tweet_lang,tweet_created_at,match_id
"MESSIIII GOOAALLLLLL!!!

That's Argentina's first ever goal in a World Cup Final since Jorge Burruchaga winning strike against Germany in 1986.",es,2022-12-18 15:23:49+00:00,2022-12-01_costarica_germany
"Goals in Finals
 
Copa 1997
Brazil - Bolivia 3:1 
Ronaldo for 2:1

Confederation Cup 1997
Brazil - Australia 6:0 
Ronaldo for 1:0, 2:0 &amp; 5:0

Copa 1999
Brazil - Uruguay 3:0
Ronaldo for 3:0

World Cup 2022 
Brazil - Germany 2:0 
Ronaldo for 1:0 &amp; 2:0

The King",es,2022-12-14 22:15:47+00:00,2022-12-01_costarica_germany
"Most FIFA World Cup goals scored :

🇧🇷Brazil - 232
🇩🇪Germany - 227 
🇦🇷Argentina - 138
🇮🇹Italy - 128
🇫🇷France - 124
🇪🇸Spain - 106

Most FIFA World Cup winners :

🇧🇷Brazil - 5
🇩🇪Germany - 4
🇮🇹Italy - 4
🇦🇷Argentina - 2
🇺🇾Uruguay - 2
🇫🇷France - 2
🇪🇸Spain - 1
🏴󠁧󠁢󠁥󠁮󠁧󠁿 England - 1",es,2022-12-06 08:22:26+00:00,2022-12-01_costarica_germany
"@AyoOyalowo On July 30 1966, Hurst scored three goals as hosts England beat West Germany 4-2 after extra-time at London's Wembley Stadium. 
It was the only time England have won the World Cup and former West Ham striker Hurst was the first man to have scored a hat-trick in a World Cup final.",es,2022-12-18 23:05:20+00:00,2022-12-01_costarica_germany
"Tapi bagi aku best ever World Cup match is SF WC2006, Germany vs Italy. Gila babi wei dari kick off sampai extra time. Grosso punya winning goal, del Piero finishing just icing on the cake. https://t.co/tmTyx9N5kg",es,2022-12-19 03:13:16+00:00,2022-12-01_costarica_germany
"I have been a Brazil fan since I understood Joga Bonito. I saw Brazil win the 2002 World Cup (Ronaldo 9️⃣ scoring the winning goal against Germany) and I also saw Brazil lose to Germany 7-1 in the 2014 World Cup (that day I saw big men cry).
1/3 https://t.co/mq48LGk2Iy",es,2022-12-10 11:29:28+00:00,2022-12-01_costarica_germany
"@DanielaNadj West Germany won the World Cup in 1990 without scoring a goal in open play in either the final or SF. Stick to human rights and law, because your football knowledge is terrible.",es,2022-12-10 23:45:27+00:00,2022-12-01_costarica_germany
Brasil 2 x 0 Germany ● 2002 World Cup Final Extended Goals &amp; Highlights HD https://t.co/RNZJ5xe8Pp via @YouTube,es,2022-12-20 01:24:52+00:00,2022-12-01_costarica_germany
"Argentina v West Germany, 1986 World Cup Final. Maradona’s pass for the third goal. My god. 
https://t.co/OlXD7olaR7",es,2022-12-20 21:49:01+00:00,2022-12-01_costarica_germany
@FIFAWorldCup Asano's goal against Germany not in race?,es,2022-12-21 02:26:41+00:00,2022-12-01_costarica_germany
"▪️ Equalizer in the 92nd minute
▪️ FIVE goals in extra time
▪️ Rivera scored the winner while the TV was still showing replays of Müller’s equalizer

Imagine if any of the 2022 World Cup semifinals are as wild as Italy vs. West Germany in 1970 🤯 https://t.co/j3RjREWlYh",es,2022-12-13 09:34:18+00:00,2022-12-01_costarica_germany
"@KimDotcom @elonmusk It is already now the Match of the Century 21!!!

After Germany - Italy 1970 4:3 Match of the Century 20!

So many records! So many emitions! So many Champions on pitch! Messi and Mbappe both real champions AND real leaders! Mbappe top scorer of World Cup 2022 with 8 GOALS! 🇦🇷⚽️",es,2022-12-18 18:22:52+00:00,2022-12-01_costarica_germany
"Latest goals scored in a World Cup final:

120th minute (Geoff Hurst, England vs. West Germany, 1966)

118th minute (Kylian Mbappe, France vs. Argentina, 2022)",es,2022-12-18 17:45:22+00:00,2022-12-01_costarica_germany
"2 - Kylian Mbappé has scored two goals in the space of 97 seconds, becoming the first player to score a brace in a World Cup final since Ronaldo for Brazil vs Germany in 2002. Ignition.

#EIBQatar2022",es,2022-12-18 17:02:26+00:00,2022-12-01_costarica_germany
